keypib;valorpib;anopib;setorpib;nomecidadepib;ufpib;codigoibge
28369;0;2017;Administração Pública;VARGEM;SP;3556354
28370;;2017;Administração Pública;VARGEM GRANDE DO SUL;SP;3556404
28371;;2017;Administração Pública;VARGEM GRANDE PAULISTA;SP;3556453
28372;0;2017;Administração Pública;VÁRZEA PAULISTA;SP;3556503
28373;0;2017;Administração Pública;VERA CRUZ;SP;3556602
28374;0;2017;Administração Pública;VINHEDO;SP;3556701
28375;;2017;Administração Pública;VIRADOURO;SP;3556800
28376;;2017;Administração Pública;VISTA ALEGRE DO ALTO;SP;3556909
28377;0;2017;Administração Pública;VITÓRIA BRASIL;SP;3556958
28378;0;2017;Administração Pública;VOTORANTIM;SP;3557006
28379;332107000;2017;Administração Pública;VOTUPORANGA;SP;3557105
28380;0;2017;Administração Pública;ZACARIAS;SP;3557154
28381;;2018;Administração Pública;ADAMANTINA;SP;3500105
28382;;2018;Administração Pública;ADOLFO;SP;3500204
28383;0;2018;Administração Pública;AGUAÍ;SP;3500303
28384;0;2018;Administração Pública;ÁGUAS DA PRATA;SP;3500402
28385;0;2018;Administração Pública;ÁGUAS DE LINDÓIA;SP;3500501
28386;0;2018;Administração Pública;ÁGUAS DE SANTA BÁRBARA;SP;3500550
28387;;2018;Administração Pública;ÁGUAS DE SÃO PEDRO;SP;3500600
28388;177012000;2018;Administração Pública;AGUDOS;SP;3500709
28389;;2018;Administração Pública;ALAMBARI;SP;3500758
28390;0;2018;Administração Pública;ALFREDO MARCONDES;SP;3500808
28391;0;2018;Administração Pública;ALTAIR;SP;3500907
28392;;2018;Administração Pública;ALTINÓPOLIS;SP;3501004
28393;;2018;Administração Pública;ALTO ALEGRE;SP;3501103
28394;0;2018;Administração Pública;ALUMÍNIO;SP;3501152
28395;0;2018;Administração Pública;ÁLVARES FLORENCE;SP;3501202
28396;;2018;Administração Pública;ÁLVARES MACHADO;SP;3501301
28397;0;2018;Administração Pública;ÁLVARO DE CARVALHO;SP;3501400
28398;0;2018;Administração Pública;ALVINLÂNDIA;SP;3501509
28399;0;2018;Administração Pública;AMERICANA;SP;3501608
28400;;2018;Administração Pública;AMÉRICO BRASILIENSE;SP;3501707
28401;0;2018;Administração Pública;AMÉRICO DE CAMPOS;SP;3501806
28402;0;2018;Administração Pública;AMPARO;SP;3501905
28403;;2018;Administração Pública;ANALÂNDIA;SP;3502002
28404;0;2018;Administração Pública;ANDRADINA;SP;3502101
28405;0;2018;Administração Pública;ANGATUBA;SP;3502200
28406;;2018;Administração Pública;ANHEMBI;SP;3502309
28407;0;2018;Administração Pública;ANHUMAS;SP;3502408
28408;0;2018;Administração Pública;APARECIDA;SP;3502507
28409;;2018;Administração Pública;APARECIDA D'OESTE;SP;3502606
28410;0;2018;Administração Pública;APIAÍ;SP;3502705
28411;0;2018;Administração Pública;ARAÇARIGUAMA;SP;3502754
28413;;2018;Administração Pública;ARAÇOIABA DA SERRA;SP;3502903
28414;0;2018;Administração Pública;ARAMINA;SP;3503000
28415;0;2018;Administração Pública;ARANDU;SP;3503109
28416;0;2018;Administração Pública;ARAPEÍ;SP;3503158
28417;1003151000;2018;Administração Pública;ARARAQUARA;SP;3503208
28418;0;2018;Administração Pública;ARARAS;SP;3503307
28419;0;2018;Administração Pública;ARCO-ÍRIS;SP;3503356
28420;;2018;Administração Pública;AREALVA;SP;3503406
28421;0;2018;Administração Pública;AREIAS;SP;3503505
28422;;2018;Administração Pública;AREIÓPOLIS;SP;3503604
28423;;2018;Administração Pública;ARIRANHA;SP;3503703
28424;0;2018;Administração Pública;ARTUR NOGUEIRA;SP;3503802
28425;0;2018;Administração Pública;ARUJÁ;SP;3503901
28426;0;2018;Administração Pública;ASPÁSIA;SP;3503950
28427;395939000;2018;Administração Pública;ASSIS;SP;3504008
28428;592132000;2018;Administração Pública;ATIBAIA;SP;3504107
28429;;2018;Administração Pública;AURIFLAMA;SP;3504206
28430;;2018;Administração Pública;AVAÍ;SP;3504305
28431;;2018;Administração Pública;AVANHANDAVA;SP;3504404
28432;0;2018;Administração Pública;AVARÉ;SP;3504503
28433;;2018;Administração Pública;BADY BASSITT;SP;3504602
28434;0;2018;Administração Pública;BALBINOS;SP;3504701
28435;;2018;Administração Pública;BÁLSAMO;SP;3504800
28436;0;2018;Administração Pública;BANANAL;SP;3504909
28437;0;2018;Administração Pública;BARÃO DE ANTONINA;SP;3505005
28438;0;2018;Administração Pública;BARBOSA;SP;3505104
28439;;2018;Administração Pública;BARIRI;SP;3505203
28440;0;2018;Administração Pública;BARRA BONITA;SP;3505302
28441;0;2018;Administração Pública;BARRA DO CHAPÉU;SP;3505351
28442;0;2018;Administração Pública;BARRA DO TURVO;SP;3505401
28443;0;2018;Administração Pública;BARRETOS;SP;3505500
28444;;2018;Administração Pública;BARRINHA;SP;3505609
28445;1844660000;2018;Administração Pública;BARUERI;SP;3505708
28446;0;2018;Administração Pública;BASTOS;SP;3505807
28447;;2018;Administração Pública;BATATAIS;SP;3505906
28448;1430661000;2018;Administração Pública;BAURU;SP;3506003
28449;334260000;2018;Administração Pública;BEBEDOURO;SP;3506102
28450;;2018;Administração Pública;BENTO DE ABREU;SP;3506201
28451;;2018;Administração Pública;BERNARDINO DE CAMPOS;SP;3506300
28452;0;2018;Administração Pública;BERTIOGA;SP;3506359
28453;0;2018;Administração Pública;BILAC;SP;3506409
28454;0;2018;Administração Pública;BIRIGUI;SP;3506508
28455;;2018;Administração Pública;BIRITIBA MIRIM;SP;3506607
28456;;2018;Administração Pública;BOA ESPERANÇA DO SUL;SP;3506706
28457;;2018;Administração Pública;BOCAINA;SP;3506805
28458;;2018;Administração Pública;BOFETE;SP;3506904
28459;0;2018;Administração Pública;BOITUVA;SP;3507001
28460;0;2018;Administração Pública;BOM JESUS DOS PERDÕES;SP;3507100
28461;0;2018;Administração Pública;BOM SUCESSO DE ITARARÉ;SP;3507159
28462;8331566000;2018;Administração Pública;BORÁ;SP;3507209
28463;;2018;Administração Pública;BORACÉIA;SP;3507308
28464;;2018;Administração Pública;BORBOREMA;SP;3507407
28465;;2018;Administração Pública;BOREBI;SP;3507456
28466;0;2018;Administração Pública;BOTUCATU;SP;3507506
28467;622758000;2018;Administração Pública;BRAGANÇA PAULISTA;SP;3507605
28468;0;2018;Administração Pública;BRAÚNA;SP;3507704
28469;0;2018;Administração Pública;BREJO ALEGRE;SP;3507753
28470;;2018;Administração Pública;BRODOWSKI;SP;3507803
28471;0;2018;Administração Pública;BROTAS;SP;3507902
28472;;2018;Administração Pública;BURI;SP;3508009
28473;;2018;Administração Pública;BURITAMA;SP;3508108
28474;;2018;Administração Pública;BURITIZAL;SP;3508207
28475;;2018;Administração Pública;CABRÁLIA PAULISTA;SP;3508306
28476;0;2018;Administração Pública;CABREÚVA;SP;3508405
28477;0;2018;Administração Pública;CAÇAPAVA;SP;3508504
28478;;2018;Administração Pública;CACHOEIRA PAULISTA;SP;3508603
28479;;2018;Administração Pública;CACONDE;SP;3508702
28480;;2018;Administração Pública;CAFELÂNDIA;SP;3508801
28481;0;2018;Administração Pública;CAIABU;SP;3508900
28482;0;2018;Administração Pública;CAIEIRAS;SP;3509007
28483;0;2018;Administração Pública;CAIUÁ;SP;3509106
28484;0;2018;Administração Pública;CAJAMAR;SP;3509205
28485;;2018;Administração Pública;CAJATI;SP;3509254
28486;0;2018;Administração Pública;CAJOBI;SP;3509304
28487;;2018;Administração Pública;CAJURU;SP;3509403
28488;;2018;Administração Pública;CAMPINA DO MONTE ALEGRE;SP;3509452
28489;4599178000;2018;Administração Pública;CAMPINAS;SP;3509502
28490;0;2018;Administração Pública;CAMPO LIMPO PAULISTA;SP;3509601
28491;218073000;2018;Administração Pública;CAMPOS DO JORDÃO;SP;3509700
28492;0;2018;Administração Pública;CAMPOS NOVOS PAULISTA;SP;3509809
28493;;2018;Administração Pública;CANANÉIA;SP;3509908
28494;0;2018;Administração Pública;CANAS;SP;3509957
28495;0;2018;Administração Pública;CÂNDIDO MOTA;SP;3510005
28496;;2018;Administração Pública;CÂNDIDO RODRIGUES;SP;3510104
28497;0;2018;Administração Pública;CANITAR;SP;3510153
28498;;2018;Administração Pública;CAPÃO BONITO;SP;3510203
28499;0;2018;Administração Pública;CAPELA DO ALTO;SP;3510302
28500;;2018;Administração Pública;CAPIVARI;SP;3510401
28501;0;2018;Administração Pública;CARAGUATATUBA;SP;3510500
28502;1103519000;2018;Administração Pública;CARAPICUÍBA;SP;3510609
28503;;2018;Administração Pública;CARDOSO;SP;3510708
28504;;2018;Administração Pública;CASA BRANCA;SP;3510807
28505;0;2018;Administração Pública;CÁSSIA DOS COQUEIROS;SP;3510906
28506;;2018;Administração Pública;CASTILHO;SP;3511003
28507;0;2018;Administração Pública;CATANDUVA;SP;3511102
28508;0;2018;Administração Pública;CATIGUÁ;SP;3511201
28509;;2018;Administração Pública;CEDRAL;SP;3511300
28510;;2018;Administração Pública;CERQUEIRA CÉSAR;SP;3511409
28511;;2018;Administração Pública;CERQUILHO;SP;3511508
28512;;2018;Administração Pública;CESÁRIO LANGE;SP;3511607
28513;;2018;Administração Pública;CHARQUEADA;SP;3511706
28514;;2018;Administração Pública;CHAVANTES;SP;3557204
28515;;2018;Administração Pública;CLEMENTINA;SP;3511904
28516;;2018;Administração Pública;COLINA;SP;3512001
28517;;2018;Administração Pública;COLÔMBIA;SP;3512100
28518;;2018;Administração Pública;CONCHAL;SP;3512209
28519;;2018;Administração Pública;CONCHAS;SP;3512308
28520;0;2018;Administração Pública;CORDEIRÓPOLIS;SP;3512407
28521;;2018;Administração Pública;COROADOS;SP;3512506
28522;0;2018;Administração Pública;CORONEL MACEDO;SP;3512605
28523;0;2018;Administração Pública;CORUMBATAÍ;SP;3512704
28524;;2018;Administração Pública;COSMÓPOLIS;SP;3512803
28525;;2018;Administração Pública;COSMORAMA;SP;3512902
28526;0;2018;Administração Pública;COTIA;SP;3513009
28527;;2018;Administração Pública;CRAVINHOS;SP;3513108
28528;;2018;Administração Pública;CRISTAIS PAULISTA;SP;3513207
28529;0;2018;Administração Pública;CRUZÁLIA;SP;3513306
28530;0;2018;Administração Pública;CRUZEIRO;SP;3513405
28531;0;2018;Administração Pública;CUBATÃO;SP;3513504
28532;83737000;2018;Administração Pública;CUNHA;SP;3513603
28533;138345000;2018;Administração Pública;DESCALVADO;SP;3513702
28534;1613713000;2018;Administração Pública;DIADEMA;SP;3513801
28535;;2018;Administração Pública;DIRCE REIS;SP;3513850
28536;;2018;Administração Pública;DIVINOLÂNDIA;SP;3513900
28537;;2018;Administração Pública;DOBRADA;SP;3514007
28538;;2018;Administração Pública;DOIS CÓRREGOS;SP;3514106
28539;0;2018;Administração Pública;DOLCINÓPOLIS;SP;3514205
28540;;2018;Administração Pública;DOURADO;SP;3514304
28541;;2018;Administração Pública;DRACENA;SP;3514403
28542;;2018;Administração Pública;DUARTINA;SP;3514502
28543;;2018;Administração Pública;DUMONT;SP;3514601
28544;0;2018;Administração Pública;ECHAPORÃ;SP;3514700
28545;;2018;Administração Pública;ELDORADO;SP;3514809
28546;;2018;Administração Pública;ELIAS FAUSTO;SP;3514908
28547;0;2018;Administração Pública;ELISIÁRIO;SP;3514924
28548;0;2018;Administração Pública;EMBAÚBA;SP;3514957
28549;0;2018;Administração Pública;EMBU DAS ARTES;SP;3515004
28550;0;2018;Administração Pública;EMBU-GUAÇU;SP;3515103
28551;0;2018;Administração Pública;EMILIANÓPOLIS;SP;3515129
28552;;2018;Administração Pública;ENGENHEIRO COELHO;SP;3515152
28553;;2018;Administração Pública;ESPÍRITO SANTO DO PINHAL;SP;3515186
28554;0;2018;Administração Pública;ESPÍRITO SANTO DO TURVO;SP;3515194
28555;;2018;Administração Pública;ESTIVA GERBI;SP;3557303
28556;;2018;Administração Pública;ESTRELA D'OESTE;SP;3515202
28557;17205000;2018;Administração Pública;ESTRELA DO NORTE;SP;3515301
28558;0;2018;Administração Pública;EUCLIDES DA CUNHA PAULISTA;SP;3515350
28559;63864000;2018;Administração Pública;FARTURA;SP;3515400
28560;;2018;Administração Pública;FERNANDO PRESTES;SP;3515608
28561;0;2018;Administração Pública;FERNANDÓPOLIS;SP;3515509
28562;0;2018;Administração Pública;FERNÃO;SP;3515657
28563;0;2018;Administração Pública;FERRAZ DE VASCONCELOS;SP;3515707
28564;0;2018;Administração Pública;FLORA RICA;SP;3515806
28565;0;2018;Administração Pública;FLOREAL;SP;3515905
28566;;2018;Administração Pública;FLÓRIDA PAULISTA;SP;3516002
28567;0;2018;Administração Pública;FLORÍNEA;SP;3516101
28568;1213356000;2018;Administração Pública;FRANCA;SP;3516200
28569;0;2018;Administração Pública;FRANCISCO MORATO;SP;3516309
28570;0;2018;Administração Pública;FRANCO DA ROCHA;SP;3516408
28571;;2018;Administração Pública;GABRIEL MONTEIRO;SP;3516507
28572;;2018;Administração Pública;GÁLIA;SP;3516606
28573;;2018;Administração Pública;GARÇA;SP;3516705
28574;0;2018;Administração Pública;GASTÃO VIDIGAL;SP;3516804
28575;;2018;Administração Pública;GAVIÃO PEIXOTO;SP;3516853
28576;;2018;Administração Pública;GENERAL SALGADO;SP;3516903
28577;0;2018;Administração Pública;GETULINA;SP;3517000
28578;;2018;Administração Pública;GLICÉRIO;SP;3517109
28579;;2018;Administração Pública;GUAIÇARA;SP;3517208
28580;0;2018;Administração Pública;GUAIMBÊ;SP;3517307
28581;0;2018;Administração Pública;GUAÍRA;SP;3517406
28582;;2018;Administração Pública;GUAPIAÇU;SP;3517505
28583;;2018;Administração Pública;GUAPIARA;SP;3517604
28584;;2018;Administração Pública;GUARÁ;SP;3517703
28585;;2018;Administração Pública;GUARAÇAÍ;SP;3517802
28586;;2018;Administração Pública;GUARACI;SP;3517901
28587;0;2018;Administração Pública;GUARANI D'OESTE;SP;3518008
28588;;2018;Administração Pública;GUARANTÃ;SP;3518107
28589;;2018;Administração Pública;GUARARAPES;SP;3518206
28590;;2018;Administração Pública;GUARAREMA;SP;3518305
28591;0;2018;Administração Pública;GUARATINGUETÁ;SP;3518404
28592;;2018;Administração Pública;GUAREÍ;SP;3518503
28593;;2018;Administração Pública;GUARIBA;SP;3518602
28594;1449686000;2018;Administração Pública;GUARUJÁ;SP;3518701
28595;5445474000;2018;Administração Pública;GUARULHOS;SP;3518800
28596;;2018;Administração Pública;GUATAPARÁ;SP;3518859
28597;0;2018;Administração Pública;GUZOLÂNDIA;SP;3518909
28598;;2018;Administração Pública;HERCULÂNDIA;SP;3519006
28599;;2018;Administração Pública;HOLAMBRA;SP;3519055
28600;920178000;2018;Administração Pública;HORTOLÂNDIA;SP;3519071
28601;;2018;Administração Pública;IACANGA;SP;3519105
28602;;2018;Administração Pública;IACRI;SP;3519204
28603;0;2018;Administração Pública;IARAS;SP;3519253
28604;;2018;Administração Pública;IBATÉ;SP;3519303
28605;;2018;Administração Pública;IBIRÁ;SP;3519402
28606;;2018;Administração Pública;IBIRAREMA;SP;3519501
28607;;2018;Administração Pública;IBITINGA;SP;3519600
28608;;2018;Administração Pública;IBIÚNA;SP;3519709
28609;;2018;Administração Pública;ICÉM;SP;3519808
28610;;2018;Administração Pública;IEPÊ;SP;3519907
28611;;2018;Administração Pública;IGARAÇU DO TIETÊ;SP;3520004
28612;115473000;2018;Administração Pública;IGARAPAVA;SP;3520103
28613;0;2018;Administração Pública;IGARATÁ;SP;3520202
28614;127465000;2018;Administração Pública;IGUAPE;SP;3520301
28615;0;2018;Administração Pública;ILHA COMPRIDA;SP;3520426
28616;;2018;Administração Pública;ILHA SOLTEIRA;SP;3520442
28617;0;2018;Administração Pública;ILHABELA;SP;3520400
28618;1030187000;2018;Administração Pública;INDAIATUBA;SP;3520509
28619;0;2018;Administração Pública;INDIANA;SP;3520608
28620;0;2018;Administração Pública;INDIAPORÃ;SP;3520707
28621;0;2018;Administração Pública;INÚBIA PAULISTA;SP;3520806
28622;;2018;Administração Pública;IPAUSSU;SP;3520905
28623;;2018;Administração Pública;IPERÓ;SP;3521002
28624;;2018;Administração Pública;IPEÚNA;SP;3521101
28625;;2018;Administração Pública;IPIGUÁ;SP;3521150
28626;0;2018;Administração Pública;IPORANGA;SP;3521200
28627;;2018;Administração Pública;IPUÃ;SP;3521309
28628;;2018;Administração Pública;IRACEMÁPOLIS;SP;3521408
28629;0;2018;Administração Pública;IRAPUÃ;SP;3521507
28630;0;2018;Administração Pública;IRAPURU;SP;3521606
28631;0;2018;Administração Pública;ITABERÁ;SP;3521705
28632;;2018;Administração Pública;ITAÍ;SP;3521804
28633;;2018;Administração Pública;ITAJOBI;SP;3521903
28634;;2018;Administração Pública;ITAJU;SP;3522000
28635;459241000;2018;Administração Pública;ITANHAÉM;SP;3522109
28636;0;2018;Administração Pública;ITAOCA;SP;3522158
28637;0;2018;Administração Pública;ITAPECERICA DA SERRA;SP;3522208
28638;0;2018;Administração Pública;ITAPETININGA;SP;3522307
28639;0;2018;Administração Pública;ITAPEVA;SP;3522406
28640;0;2018;Administração Pública;ITAPEVI;SP;3522505
28641;0;2018;Administração Pública;ITAPIRA;SP;3522604
28642;0;2018;Administração Pública;ITAPIRAPUÃ PAULISTA;SP;3522653
28643;0;2018;Administração Pública;ITÁPOLIS;SP;3522703
28644;0;2018;Administração Pública;ITAPORANGA;SP;3522802
28645;0;2018;Administração Pública;ITAPUÍ;SP;3522901
28646;0;2018;Administração Pública;ITAPURA;SP;3523008
28647;1205896000;2018;Administração Pública;ITAQUAQUECETUBA;SP;3523107
28648;0;2018;Administração Pública;ITARARÉ;SP;3523206
28649;0;2018;Administração Pública;ITARIRI;SP;3523305
28650;0;2018;Administração Pública;ITATIBA;SP;3523404
28651;;2018;Administração Pública;ITATINGA;SP;3523503
28652;;2018;Administração Pública;ITIRAPINA;SP;3523602
28653;0;2018;Administração Pública;ITIRAPUÃ;SP;3523701
28654;0;2018;Administração Pública;ITOBI;SP;3523800
28655;0;2018;Administração Pública;ITU;SP;3523909
28656;0;2018;Administração Pública;ITUPEVA;SP;3524006
28657;;2018;Administração Pública;ITUVERAVA;SP;3524105
28658;0;2018;Administração Pública;JABORANDI;SP;3524204
28659;0;2018;Administração Pública;JABOTICABAL;SP;3524303
28660;0;2018;Administração Pública;JACAREÍ;SP;3524402
28661;;2018;Administração Pública;JACI;SP;3524501
28662;;2018;Administração Pública;JACUPIRANGA;SP;3524600
28663;291781000;2018;Administração Pública;JAGUARIÚNA;SP;3524709
28664;;2018;Administração Pública;JALES;SP;3524808
28665;0;2018;Administração Pública;JAMBEIRO;SP;3524907
28666;0;2018;Administração Pública;JANDIRA;SP;3525003
28667;0;2018;Administração Pública;JARDINÓPOLIS;SP;3525102
28668;0;2018;Administração Pública;JARINU;SP;3525201
28669;0;2018;Administração Pública;JAÚ;SP;3525300
28670;0;2018;Administração Pública;JERIQUARA;SP;3525409
28671;;2018;Administração Pública;JOANÓPOLIS;SP;3525508
28672;0;2018;Administração Pública;JOÃO RAMALHO;SP;3525607
