ValorPIB,SetorPIB,AnoPIB,NomeCidadePIB,UFPIB,CodigoIBGE
1876835000,Indústria,2010,RUBINÉIA,SP,3544509
6113941000,Indústria,2010,SABINO,SP,3544608
1650271000,Indústria,2010,SAGRES,SP,3544707
,Indústria,2010,SALES,SP,3544806
,Indústria,2010,SALES OLIVEIRA,SP,3544905
8126165000,Indústria,2010,SALESÓPOLIS,SP,3545001
3080974000,Indústria,2010,SALMOURÃO,SP,3545100
,Indústria,2010,SALTINHO,SP,3545159
0,Indústria,2010,SALTO,SP,3545209
0,Indústria,2010,SALTO DE PIRAPORA,SP,3545308
,Indústria,2010,SALTO GRANDE,SP,3545407
,Indústria,2010,SANDOVALINA,SP,3545506
9597476000,Indústria,2010,SANTA ADÉLIA,SP,3545605
0,Indústria,2010,SANTA ALBERTINA,SP,3545704
1218232000,Indústria,2010,SANTA BÁRBARA D'OESTE,SP,3545803
0,Indústria,2010,SANTA BRANCA,SP,3546009
1142869000,Indústria,2010,SANTA CLARA D'OESTE,SP,3546108
,Indústria,2010,SANTA CRUZ DA CONCEIÇÃO,SP,3546207
1358344000,Indústria,2010,SANTA CRUZ DA ESPERANÇA,SP,3546256
,Indústria,2010,SANTA CRUZ DAS PALMEIRAS,SP,3546306
,Indústria,2010,SANTA CRUZ DO RIO PARDO,SP,3546405
4272884000,Indústria,2010,SANTA ERNESTINA,SP,3546504
,Indústria,2010,SANTA FÉ DO SUL,SP,3546603
0,Indústria,2010,SANTA GERTRUDES,SP,3546702
,Indústria,2010,SANTA ISABEL,SP,3546801
7418414000,Indústria,2010,SANTA LÚCIA,SP,3546900
9855456000,Indústria,2010,SANTA MARIA DA SERRA,SP,3547007
2396586000,Indústria,2010,SANTA MERCEDES,SP,3547106
1291314000,Indústria,2010,SANTA RITA D'OESTE,SP,3547403
,Indústria,2010,SANTA RITA DO PASSA QUATRO,SP,3547502
,Indústria,2010,SANTA ROSA DE VITERBO,SP,3547601
914117000,Indústria,2010,SANTA SALETE,SP,3547650
1100912000,Indústria,2010,SANTANA DA PONTE PENSA,SP,3547205
1035368000,Indústria,2010,SANTANA DE PARNAÍBA,SP,3547304
,Indústria,2010,SANTO ANASTÁCIO,SP,3547700
4443765000,Indústria,2010,SANTO ANDRÉ,SP,3547809
,Indústria,2010,SANTO ANTÔNIO DA ALEGRIA,SP,3547908
0,Indústria,2010,SANTO ANTÔNIO DE POSSE,SP,3548005
,Indústria,2010,SANTO ANTÔNIO DO ARACANGUÁ,SP,3548054
7725811000,Indústria,2010,SANTO ANTÔNIO DO JARDIM,SP,3548104
3869769000,Indústria,2010,SANTO ANTÔNIO DO PINHAL,SP,3548203
1545486000,Indústria,2010,SANTO EXPEDITO,SP,3548302
3072406000,Indústria,2010,SANTÓPOLIS DO AGUAPEÍ,SP,3548401
1277602000,Indústria,2010,SANTOS,SP,3548500
7063082000,Indústria,2010,SÃO BENTO DO SAPUCAÍ,SP,3548609
14190334000,Indústria,2010,SÃO BERNARDO DO CAMPO,SP,3548708
3444433000,Indústria,2010,SÃO CAETANO DO SUL,SP,3548807
2439041000,Indústria,2010,SÃO CARLOS,SP,3548906
1509681000,Indústria,2010,SÃO FRANCISCO,SP,3549003
,Indústria,2010,SÃO JOÃO DA BOA VISTA,SP,3549102
1522654000,Indústria,2010,SÃO JOÃO DAS DUAS PONTES,SP,3549201
1178565000,Indústria,2010,SÃO JOÃO DE IRACEMA,SP,3549250
938735000,Indústria,2010,SÃO JOÃO DO PAU D'ALHO,SP,3549300
,Indústria,2010,SÃO JOAQUIM DA BARRA,SP,3549409
4672098000,Indústria,2010,SÃO JOSÉ DA BELA VISTA,SP,3549508
1762888000,Indústria,2010,SÃO JOSÉ DO BARREIRO,SP,3549607
385860000,Indústria,2010,SÃO JOSÉ DO RIO PARDO,SP,3549706
1432605000,Indústria,2010,SÃO JOSÉ DO RIO PRETO,SP,3549805
10619747000,Indústria,2010,SÃO JOSÉ DOS CAMPOS,SP,3549904
0,Indústria,2010,SÃO LOURENÇO DA SERRA,SP,3549953
,Indústria,2010,SÃO LUIZ DO PARAITINGA,SP,3550001
,Indústria,2010,SÃO MANUEL,SP,3550100
,Indústria,2010,SÃO MIGUEL ARCANJO,SP,3550209
57881159000,Indústria,2010,SÃO PAULO,SP,3550308
,Indústria,2010,SÃO PEDRO,SP,3550407
,Indústria,2010,SÃO PEDRO DO TURVO,SP,3550506
333621000,Indústria,2010,SÃO ROQUE,SP,3550605
0,Indústria,2010,SÃO SEBASTIÃO,SP,3550704
,Indústria,2010,SÃO SEBASTIÃO DA GRAMA,SP,3550803
,Indústria,2010,SÃO SIMÃO,SP,3550902
0,Indústria,2010,SÃO VICENTE,SP,3551009
,Indústria,2010,SARAPUÍ,SP,3551108
2087638000,Indústria,2010,SARUTAIÁ,SP,3551207
,Indústria,2010,SEBASTIANÓPOLIS DO SUL,SP,3551306
,Indústria,2010,SERRA AZUL,SP,3551405
,Indústria,2010,SERRA NEGRA,SP,3551603
,Indústria,2010,SERRANA,SP,3551504
1511727000,Indústria,2010,SERTÃOZINHO,SP,3551702
0,Indústria,2010,SETE BARRAS,SP,3551801
,Indústria,2010,SEVERÍNIA,SP,3551900
0,Indústria,2010,SILVEIRAS,SP,3552007
,Indústria,2010,SOCORRO,SP,3552106
6222185000,Indústria,2010,SOROCABA,SP,3552205
,Indústria,2010,SUD MENNUCCI,SP,3552304
3334164000,Indústria,2010,SUMARÉ,SP,3552403
,Indústria,2010,SUZANÁPOLIS,SP,3552551
2786582000,Indústria,2010,SUZANO,SP,3552502
,Indústria,2010,TABAPUÃ,SP,3552601
,Indústria,2010,TABATINGA,SP,3552700
1779435000,Indústria,2010,TABOÃO DA SERRA,SP,3552809
3759409000,Indústria,2010,TACIBA,SP,3552908
,Indústria,2010,TAGUAÍ,SP,3553005
2443686000,Indústria,2010,TAIAÇU,SP,3553104
2706305000,Indústria,2010,TAIÚVA,SP,3553203
,Indústria,2010,TAMBAÚ,SP,3553302
,Indústria,2010,TANABI,SP,3553401
6388507000,Indústria,2010,TAPIRAÍ,SP,3553500
,Indústria,2010,TAPIRATIBA,SP,3553609
1210844000,Indústria,2010,TAQUARAL,SP,3553658
,Indústria,2010,TAQUARITINGA,SP,3553708
,Indústria,2010,TAQUARITUBA,SP,3553807
4193557000,Indústria,2010,TAQUARIVAÍ,SP,3553856
5418573000,Indústria,2010,TARABAI,SP,3553906
0,Indústria,2010,TARUMÃ,SP,3553955
,Indústria,2010,TATUÍ,SP,3554003
5266239000,Indústria,2010,TAUBATÉ,SP,3554102
0,Indústria,2010,TEJUPÁ,SP,3554201
,Indústria,2010,TEODORO SAMPAIO,SP,3554300
6371985000,Indústria,2010,TERRA ROXA,SP,3554409
,Indústria,2010,TIETÊ,SP,3554508
1430758000,Indústria,2010,TIMBURI,SP,3554607
1036964000,Indústria,2010,TORRE DE PEDRA,SP,3554656
,Indústria,2010,TORRINHA,SP,3554706
0,Indústria,2010,TRABIJU,SP,3554755
0,Indústria,2010,TREMEMBÉ,SP,3554805
,Indústria,2010,TRÊS FRONTEIRAS,SP,3554904
,Indústria,2010,TUIUTI,SP,3554953
,Indústria,2010,TUPÃ,SP,3555000
,Indústria,2010,TUPI PAULISTA,SP,3555109
1812389000,Indústria,2010,TURIÚBA,SP,3555208
1575355000,Indústria,2010,TURMALINA,SP,3555307
,Indústria,2010,UBARANA,SP,3555356
,Indústria,2010,UBATUBA,SP,3555406
2415061000,Indústria,2010,UBIRAJARA,SP,3555505
,Indústria,2010,UCHOA,SP,3555604
3144015000,Indústria,2010,UNIÃO PAULISTA,SP,3555703
,Indústria,2010,URÂNIA,SP,3555802
1169678000,Indústria,2010,URU,SP,3555901
,Indústria,2010,URUPÊS,SP,3556008
,Indústria,2010,VALENTIM GENTIL,SP,3556107
1330647000,Indústria,2010,VALINHOS,SP,3556206
158048000,Indústria,2010,VALPARAÍSO,SP,3556305
8164521000,Indústria,2010,VARGEM,SP,3556354
0,Indústria,2010,VARGEM GRANDE DO SUL,SP,3556404
0,Indústria,2010,VARGEM GRANDE PAULISTA,SP,3556453
771953000,Indústria,2010,VÁRZEA PAULISTA,SP,3556503
6967624000,Indústria,2010,VERA CRUZ,SP,3556602
1832713000,Indústria,2010,VINHEDO,SP,3556701
,Indústria,2010,VIRADOURO,SP,3556800
,Indústria,2010,VISTA ALEGRE DO ALTO,SP,3556909
908798000,Indústria,2010,VITÓRIA BRASIL,SP,3556958
0,Indústria,2010,VOTORANTIM,SP,3557006
,Indústria,2010,VOTUPORANGA,SP,3557105
4654631000,Indústria,2010,ZACARIAS,SP,3557154
124684000,Indústria,2011,ADAMANTINA,SP,3500105
5499584000,Indústria,2011,ADOLFO,SP,3500204
0,Indústria,2011,AGUAÍ,SP,3500303
16159000,Indústria,2011,ÁGUAS DA PRATA,SP,3500402
0,Indústria,2011,ÁGUAS DE LINDÓIA,SP,3500501
,Indústria,2011,ÁGUAS DE SANTA BÁRBARA,SP,3500550
5481583000,Indústria,2011,ÁGUAS DE SÃO PEDRO,SP,3500600
,Indústria,2011,AGUDOS,SP,3500709
3920123000,Indústria,2011,ALAMBARI,SP,3500758
0,Indústria,2011,ALFREDO MARCONDES,SP,3500808
5147571000,Indústria,2011,ALTAIR,SP,3500907
,Indústria,2011,ALTINÓPOLIS,SP,3501004
4140366000,Indústria,2011,ALTO ALEGRE,SP,3501103
0,Indústria,2011,ALUMÍNIO,SP,3501152
,Indústria,2011,ÁLVARES FLORENCE,SP,3501202
,Indústria,2011,ÁLVARES MACHADO,SP,3501301
2238494000,Indústria,2011,ÁLVARO DE CARVALHO,SP,3501400
2061282000,Indústria,2011,ALVINLÂNDIA,SP,3501509
2692820000,Indústria,2011,AMERICANA,SP,3501608
,Indústria,2011,AMÉRICO BRASILIENSE,SP,3501707
2516966000,Indústria,2011,AMÉRICO DE CAMPOS,SP,3501806
1187173000,Indústria,2011,AMPARO,SP,3501905
,Indústria,2011,ANALÂNDIA,SP,3502002
,Indústria,2011,ANDRADINA,SP,3502101
,Indústria,2011,ANGATUBA,SP,3502200
,Indústria,2011,ANHEMBI,SP,3502309
3745287000,Indústria,2011,ANHUMAS,SP,3502408
0,Indústria,2011,APARECIDA,SP,3502507
,Indústria,2011,APARECIDA D'OESTE,SP,3502606
,Indústria,2011,APIAÍ,SP,3502705
,Indústria,2011,ARAÇARIGUAMA,SP,3502754
0,Indústria,2011,ARAÇATUBA,SP,3502804
,Indústria,2011,ARAÇOIABA DA SERRA,SP,3502903
4376505000,Indústria,2011,ARAMINA,SP,3503000
7483185000,Indústria,2011,ARANDU,SP,3503109
0,Indústria,2011,ARAPEÍ,SP,3503158
1550427000,Indústria,2011,ARARAQUARA,SP,3503208
1154719000,Indústria,2011,ARARAS,SP,3503307
1880623000,Indústria,2011,ARCO-ÍRIS,SP,3503356
,Indústria,2011,AREALVA,SP,3503406
717687000,Indústria,2011,AREIAS,SP,3503505
6433661000,Indústria,2011,AREIÓPOLIS,SP,3503604
174005000,Indústria,2011,ARIRANHA,SP,3503703
0,Indústria,2011,ARTUR NOGUEIRA,SP,3503802
,Indústria,2011,ARUJÁ,SP,3503901
1175041000,Indústria,2011,ASPÁSIA,SP,3503950
0,Indústria,2011,ASSIS,SP,3504008
1116135000,Indústria,2011,ATIBAIA,SP,3504107
,Indústria,2011,AURIFLAMA,SP,3504206
6112009000,Indústria,2011,AVAÍ,SP,3504305
,Indústria,2011,AVANHANDAVA,SP,3504404
,Indústria,2011,AVARÉ,SP,3504503
,Indústria,2011,BADY BASSITT,SP,3504602
2185376000,Indústria,2011,BALBINOS,SP,3504701
,Indústria,2011,BÁLSAMO,SP,3504800
0,Indústria,2011,BANANAL,SP,3504909
1267072000,Indústria,2011,BARÃO DE ANTONINA,SP,3505005
4580964000,Indústria,2011,BARBOSA,SP,3505104
,Indústria,2011,BARIRI,SP,3505203
,Indústria,2011,BARRA BONITA,SP,3505302
1433594000,Indústria,2011,BARRA DO CHAPÉU,SP,3505351
2505519000,Indústria,2011,BARRA DO TURVO,SP,3505401
0,Indústria,2011,BARRETOS,SP,3505500
,Indústria,2011,BARRINHA,SP,3505609
4314691000,Indústria,2011,BARUERI,SP,3505708
,Indústria,2011,BASTOS,SP,3505807
,Indústria,2011,BATATAIS,SP,3505906
1872730000,Indústria,2011,BAURU,SP,3506003
0,Indústria,2011,BEBEDOURO,SP,3506102
,Indústria,2011,BENTO DE ABREU,SP,3506201
,Indústria,2011,BERNARDINO DE CAMPOS,SP,3506300
0,Indústria,2011,BERTIOGA,SP,3506359
6220287000,Indústria,2011,BILAC,SP,3506409
619808000,Indústria,2011,BIRIGUI,SP,3506508
,Indústria,2011,BIRITIBA MIRIM,SP,3506607
,Indústria,2011,BOA ESPERANÇA DO SUL,SP,3506706
,Indústria,2011,BOCAINA,SP,3506805
,Indústria,2011,BOFETE,SP,3506904
,Indústria,2011,BOITUVA,SP,3507001
0,Indústria,2011,BOM JESUS DOS PERDÕES,SP,3507100
0,Indústria,2011,BOM SUCESSO DE ITARARÉ,SP,3507159
0,Indústria,2011,BORÁ,SP,3507209
,Indústria,2011,BORACÉIA,SP,3507308
,Indústria,2011,BORBOREMA,SP,3507407
2657708000,Indústria,2011,BOREBI,SP,3507456
1092291000,Indústria,2011,BOTUCATU,SP,3507506
1129178000,Indústria,2011,BRAGANÇA PAULISTA,SP,3507605
4038416000,Indústria,2011,BRAÚNA,SP,3507704
0,Indústria,2011,BREJO ALEGRE,SP,3507753
,Indústria,2011,BRODOWSKI,SP,3507803
,Indústria,2011,BROTAS,SP,3507902
,Indústria,2011,BURI,SP,3508009
,Indústria,2011,BURITAMA,SP,3508108
5200505000,Indústria,2011,BURITIZAL,SP,3508207
8653126000,Indústria,2011,CABRÁLIA PAULISTA,SP,3508306
0,Indústria,2011,CABREÚVA,SP,3508405
1380868000,Indústria,2011,CAÇAPAVA,SP,3508504
0,Indústria,2011,CACHOEIRA PAULISTA,SP,3508603
,Indústria,2011,CACONDE,SP,3508702
,Indústria,2011,CAFELÂNDIA,SP,3508801
3749119000,Indústria,2011,CAIABU,SP,3508900
,Indústria,2011,CAIEIRAS,SP,3509007
3271545000,Indústria,2011,CAIUÁ,SP,3509106
1715309000,Indústria,2011,CAJAMAR,SP,3509205
,Indústria,2011,CAJATI,SP,3509254
5695767000,Indústria,2011,CAJOBI,SP,3509304
,Indústria,2011,CAJURU,SP,3509403
5444323000,Indústria,2011,CAMPINA DO MONTE ALEGRE,SP,3509452
8569150000,Indústria,2011,CAMPINAS,SP,3509502
0,Indústria,2011,CAMPO LIMPO PAULISTA,SP,3509601
0,Indústria,2011,CAMPOS DO JORDÃO,SP,3509700
3873696000,Indústria,2011,CAMPOS NOVOS PAULISTA,SP,3509809
,Indústria,2011,CANANÉIA,SP,3509908
0,Indústria,2011,CANAS,SP,3509957
,Indústria,2011,CÂNDIDO MOTA,SP,3510005
4962295000,Indústria,2011,CÂNDIDO RODRIGUES,SP,3510104
0,Indústria,2011,CANITAR,SP,3510153
,Indústria,2011,CAPÃO BONITO,SP,3510203
,Indústria,2011,CAPELA DO ALTO,SP,3510302
,Indústria,2011,CAPIVARI,SP,3510401
0,Indústria,2011,CARAGUATATUBA,SP,3510500
0,Indústria,2011,CARAPICUÍBA,SP,3510609
8397313000,Indústria,2011,CARDOSO,SP,3510708
,Indústria,2011,CASA BRANCA,SP,3510807
3241323000,Indústria,2011,CÁSSIA DOS COQUEIROS,SP,3510906
,Indústria,2011,CASTILHO,SP,3511003
0,Indústria,2011,CATANDUVA,SP,3511102
4800536000,Indústria,2011,CATIGUÁ,SP,3511201
,Indústria,2011,CEDRAL,SP,3511300
,Indústria,2011,CERQUEIRA CÉSAR,SP,3511409
,Indústria,2011,CERQUILHO,SP,3511508
,Indústria,2011,CESÁRIO LANGE,SP,3511607
,Indústria,2011,CHARQUEADA,SP,3511706
,Indústria,2011,CHAVANTES,SP,3557204
,Indústria,2011,CLEMENTINA,SP,3511904
208706000,Indústria,2011,COLINA,SP,3512001
,Indústria,2011,COLÔMBIA,SP,3512100
,Indústria,2011,CONCHAL,SP,3512209
,Indústria,2011,CONCHAS,SP,3512308
,Indústria,2011,CORDEIRÓPOLIS,SP,3512407
,Indústria,2011,COROADOS,SP,3512506
2956776000,Indústria,2011,CORONEL MACEDO,SP,3512605
5082727000,Indústria,2011,CORUMBATAÍ,SP,3512704
244625000,Indústria,2011,COSMÓPOLIS,SP,3512803
,Indústria,2011,COSMORAMA,SP,3512902
2286670000,Indústria,2011,COTIA,SP,3513009
0,Indústria,2011,CRAVINHOS,SP,3513108
9758656000,Indústria,2011,CRISTAIS PAULISTA,SP,3513207
0,Indústria,2011,CRUZÁLIA,SP,3513306
0,Indústria,2011,CRUZEIRO,SP,3513405
2274746000,Indústria,2011,CUBATÃO,SP,3513504
4820956000,Indústria,2011,CUNHA,SP,3513603
,Indústria,2011,DESCALVADO,SP,3513702
4110979000,Indústria,2011,DIADEMA,SP,3513801
0,Indústria,2011,DIRCE REIS,SP,3513850
8255514000,Indústria,2011,DIVINOLÂNDIA,SP,3513900
3538638000,Indústria,2011,DOBRADA,SP,3514007
,Indústria,2011,DOIS CÓRREGOS,SP,3514106
2557825000,Indústria,2011,DOLCINÓPOLIS,SP,3514205
,Indústria,2011,DOURADO,SP,3514304
,Indústria,2011,DRACENA,SP,3514403
,Indústria,2011,DUARTINA,SP,3514502
,Indústria,2011,DUMONT,SP,3514601
4811417000,Indústria,2011,ECHAPORÃ,SP,3514700
8038345000,Indústria,2011,ELDORADO,SP,3514809
,Indústria,2011,ELIAS FAUSTO,SP,3514908
2925418000,Indústria,2011,ELISIÁRIO,SP,3514924
2667945000,Indústria,2011,EMBAÚBA,SP,3514957
1125280000,Indústria,2011,EMBU DAS ARTES,SP,3515004
0,Indústria,2011,EMBU-GUAÇU,SP,3515103
2443369000,Indústria,2011,EMILIANÓPOLIS,SP,3515129
,Indústria,2011,ENGENHEIRO COELHO,SP,3515152
,Indústria,2011,ESPÍRITO SANTO DO PINHAL,SP,3515186
,Indústria,2011,ESPÍRITO SANTO DO TURVO,SP,3515194
,Indústria,2011,ESTIVA GERBI,SP,3557303
110033000,Indústria,2011,ESTRELA D'OESTE,SP,3515202
3606325000,Indústria,2011,ESTRELA DO NORTE,SP,3515301
4149151000,Indústria,2011,EUCLIDES DA CUNHA PAULISTA,SP,3515350
,Indústria,2011,FARTURA,SP,3515400
,Indústria,2011,FERNANDO PRESTES,SP,3515608
0,Indústria,2011,FERNANDÓPOLIS,SP,3515509
1156726000,Indústria,2011,FERNÃO,SP,3515657
1006179000,Indústria,2011,FERRAZ DE VASCONCELOS,SP,3515707
1115157000,Indústria,2011,FLORA RICA,SP,3515806
4212648000,Indústria,2011,FLOREAL,SP,3515905
,Indústria,2011,FLÓRIDA PAULISTA,SP,3516002
4570835000,Indústria,2011,FLORÍNEA,SP,3516101
1360845000,Indústria,2011,FRANCA,SP,3516200
0,Indústria,2011,FRANCISCO MORATO,SP,3516309
0,Indústria,2011,FRANCO DA ROCHA,SP,3516408
0,Indústria,2011,GABRIEL MONTEIRO,SP,3516507
,Indústria,2011,GÁLIA,SP,3516606
,Indústria,2011,GARÇA,SP,3516705
2402271000,Indústria,2011,GASTÃO VIDIGAL,SP,3516804
6017091000,Indústria,2011,GAVIÃO PEIXOTO,SP,3516853
,Indústria,2011,GENERAL SALGADO,SP,3516903
7395797000,Indústria,2011,GETULINA,SP,3517000
,Indústria,2011,GLICÉRIO,SP,3517109
,Indústria,2011,GUAIÇARA,SP,3517208
2030707000,Indústria,2011,GUAIMBÊ,SP,3517307
,Indústria,2011,GUAÍRA,SP,3517406
,Indústria,2011,GUAPIAÇU,SP,3517505
,Indústria,2011,GUAPIARA,SP,3517604
,Indústria,2011,GUARÁ,SP,3517703
9232526000,Indústria,2011,GUARAÇAÍ,SP,3517802
,Indústria,2011,GUARACI,SP,3517901
2121553000,Indústria,2011,GUARANI D'OESTE,SP,3518008
,Indústria,2011,GUARANTÃ,SP,3518107
130152000,Indústria,2011,GUARARAPES,SP,3518206
,Indústria,2011,GUARAREMA,SP,3518305
1010021000,Indústria,2011,GUARATINGUETÁ,SP,3518404
,Indústria,2011,GUAREÍ,SP,3518503
,Indústria,2011,GUARIBA,SP,3518602
0,Indústria,2011,GUARUJÁ,SP,3518701
10573338000,Indústria,2011,GUARULHOS,SP,3518800
6597945000,Indústria,2011,GUATAPARÁ,SP,3518859
3509203000,Indústria,2011,GUZOLÂNDIA,SP,3518909
,Indústria,2011,HERCULÂNDIA,SP,3519006
0,Indústria,2011,HOLAMBRA,SP,3519055
3505612000,Indústria,2011,HORTOLÂNDIA,SP,3519071
,Indústria,2011,IACANGA,SP,3519105
6948403000,Indústria,2011,IACRI,SP,3519204
3458914000,Indústria,2011,IARAS,SP,3519253
,Indústria,2011,IBATÉ,SP,3519303
,Indústria,2011,IBIRÁ,SP,3519402
0,Indústria,2011,IBIRAREMA,SP,3519501
,Indústria,2011,IBITINGA,SP,3519600
176143000,Indústria,2011,IBIÚNA,SP,3519709
,Indústria,2011,ICÉM,SP,3519808
7112601000,Indústria,2011,IEPÊ,SP,3519907
,Indústria,2011,IGARAÇU DO TIETÊ,SP,3520004
,Indústria,2011,IGARAPAVA,SP,3520103
0,Indústria,2011,IGARATÁ,SP,3520202
,Indústria,2011,IGUAPE,SP,3520301
9244995000,Indústria,2011,ILHA COMPRIDA,SP,3520426
,Indústria,2011,ILHA SOLTEIRA,SP,3520442
0,Indústria,2011,ILHABELA,SP,3520400
2856871000,Indústria,2011,INDAIATUBA,SP,3520509
3408228000,Indústria,2011,INDIANA,SP,3520608
,Indústria,2011,INDIAPORÃ,SP,3520707
5129583000,Indústria,2011,INÚBIA PAULISTA,SP,3520806
,Indústria,2011,IPAUSSU,SP,3520905
0,Indústria,2011,IPERÓ,SP,3521002
,Indústria,2011,IPEÚNA,SP,3521101
7085315000,Indústria,2011,IPIGUÁ,SP,3521150
1281834000,Indústria,2011,IPORANGA,SP,3521200
0,Indústria,2011,IPUÃ,SP,3521309
,Indústria,2011,IRACEMÁPOLIS,SP,3521408
0,Indústria,2011,IRAPUÃ,SP,3521507
3514129000,Indústria,2011,IRAPURU,SP,3521606
,Indústria,2011,ITABERÁ,SP,3521705
,Indústria,2011,ITAÍ,SP,3521804
,Indústria,2011,ITAJOBI,SP,3521903
,Indústria,2011,ITAJU,SP,3522000
,Indústria,2011,ITANHAÉM,SP,3522109
4127078000,Indústria,2011,ITAOCA,SP,3522158
0,Indústria,2011,ITAPECERICA DA SERRA,SP,3522208
0,Indústria,2011,ITAPETININGA,SP,3522307
,Indústria,2011,ITAPEVA,SP,3522406
1356482000,Indústria,2011,ITAPEVI,SP,3522505
0,Indústria,2011,ITAPIRA,SP,3522604
970382000,Indústria,2011,ITAPIRAPUÃ PAULISTA,SP,3522653
0,Indústria,2011,ITÁPOLIS,SP,3522703
8410285000,Indústria,2011,ITAPORANGA,SP,3522802
,Indústria,2011,ITAPUÍ,SP,3522901
5063585000,Indústria,2011,ITAPURA,SP,3523008
1143864000,Indústria,2011,ITAQUAQUECETUBA,SP,3523107
0,Indústria,2011,ITARARÉ,SP,3523206
7777743000,Indústria,2011,ITARIRI,SP,3523305
1324022000,Indústria,2011,ITATIBA,SP,3523404
,Indústria,2011,ITATINGA,SP,3523503
,Indústria,2011,ITIRAPINA,SP,3523602
3236951000,Indústria,2011,ITIRAPUÃ,SP,3523701
4652852000,Indústria,2011,ITOBI,SP,3523800
1585613000,Indústria,2011,ITU,SP,3523909
941834000,Indústria,2011,ITUPEVA,SP,3524006
,Indústria,2011,ITUVERAVA,SP,3524105
7505144000,Indústria,2011,JABORANDI,SP,3524204
0,Indústria,2011,JABOTICABAL,SP,3524303
3094748000,Indústria,2011,JACAREÍ,SP,3524402
,Indústria,2011,JACI,SP,3524501
0,Indústria,2011,JACUPIRANGA,SP,3524600
1089446000,Indústria,2011,JAGUARIÚNA,SP,3524709
,Indústria,2011,JALES,SP,3524808
106789000,Indústria,2011,JAMBEIRO,SP,3524907
0,Indústria,2011,JANDIRA,SP,3525003
118932000,Indústria,2011,JARDINÓPOLIS,SP,3525102
,Indústria,2011,JARINU,SP,3525201
0,Indústria,2011,JAÚ,SP,3525300
,Indústria,2011,JERIQUARA,SP,3525409
,Indústria,2011,JOANÓPOLIS,SP,3525508
5451922000,Indústria,2011,JOÃO RAMALHO,SP,3525607
,Indústria,2011,JOSÉ BONIFÁCIO,SP,3525706
1569567000,Indústria,2011,JÚLIO MESQUITA,SP,3525805
0,Indústria,2011,JUMIRIM,SP,3525854
7264371000,Indústria,2011,JUNDIAÍ,SP,3525904
0,Indústria,2011,JUNQUEIRÓPOLIS,SP,3526001
,Indústria,2011,JUQUIÁ,SP,3526100
0,Indústria,2011,JUQUITIBA,SP,3526209
1876191000,Indústria,2011,LAGOINHA,SP,3526308
,Indústria,2011,LARANJAL PAULISTA,SP,3526407
4877403000,Indústria,2011,LAVÍNIA,SP,3526506
0,Indústria,2011,LAVRINHAS,SP,3526605
565260000,Indústria,2011,LEME,SP,3526704
0,Indústria,2011,LENÇÓIS PAULISTA,SP,3526803
3027476000,Indústria,2011,LIMEIRA,SP,3526902
,Indústria,2011,LINDÓIA,SP,3527009
,Indústria,2011,LINS,SP,3527108
,Indústria,2011,LORENA,SP,3527207
1907764000,Indústria,2011,LOURDES,SP,3527256
2701796000,Indústria,2011,LOUVEIRA,SP,3527306
,Indústria,2011,LUCÉLIA,SP,3527405
2095826000,Indústria,2011,LUCIANÓPOLIS,SP,3527504
,Indústria,2011,LUÍS ANTÔNIO,SP,3527603
2792446000,Indústria,2011,LUIZIÂNIA,SP,3527702
2583864000,Indústria,2011,LUPÉRCIO,SP,3527801
3798121000,Indústria,2011,LUTÉCIA,SP,3527900
,Indústria,2011,MACATUBA,SP,3528007
7338599000,Indústria,2011,MACAUBAL,SP,3528106
7522057000,Indústria,2011,MACEDÔNIA,SP,3528205
4000659000,Indústria,2011,MAGDA,SP,3528304
0,Indústria,2011,MAIRINQUE,SP,3528403
353549000,Indústria,2011,MAIRIPORÃ,SP,3528502
0,Indústria,2011,MANDURI,SP,3528601
,Indústria,2011,MARABÁ PAULISTA,SP,3528700
,Indústria,2011,MARACAÍ,SP,3528809
0,Indústria,2011,MARAPOAMA,SP,3528858
2491442000,Indústria,2011,MARIÁPOLIS,SP,3528908
1061280000,Indústria,2011,MARÍLIA,SP,3529005
1177579000,Indústria,2011,MARINÓPOLIS,SP,3529104
0,Indústria,2011,MARTINÓPOLIS,SP,3529203
,Indústria,2011,MATÃO,SP,3529302
3257826000,Indústria,2011,MAUÁ,SP,3529401
,Indústria,2011,MENDONÇA,SP,3529500
,Indústria,2011,MERIDIANO,SP,3529609
2396608000,Indústria,2011,MESÓPOLIS,SP,3529658
,Indústria,2011,MIGUELÓPOLIS,SP,3529708
,Indústria,2011,MINEIROS DO TIETÊ,SP,3529807
1900302000,Indústria,2011,MIRA ESTRELA,SP,3530003
,Indústria,2011,MIRACATU,SP,3529906
,Indústria,2011,MIRANDÓPOLIS,SP,3530102
,Indústria,2011,MIRANTE DO PARANAPANEMA,SP,3530201
,Indústria,2011,MIRASSOL,SP,3530300
2268026000,Indústria,2011,MIRASSOLÂNDIA,SP,3530409
,Indústria,2011,MOCOCA,SP,3530508
3118229000,Indústria,2011,MOGI DAS CRUZES,SP,3530607
1398215000,Indústria,2011,MOGI GUAÇU,SP,3530706
948558000,Indústria,2011,MOGI MIRIM,SP,3530805
3841944000,Indústria,2011,MOMBUCA,SP,3530904
0,Indústria,2011,MONÇÕES,SP,3531001
0,Indústria,2011,MONGAGUÁ,SP,3531100
,Indústria,2011,MONTE ALEGRE DO SUL,SP,3531209
