ContagemPop,FaixaEtariaPop,SexoPop,NomeCidadePopulacao,UFPopulacao,CodigoIBGE
285,45 a 49,M,Cosmorama,SP,3512902
282,50 a 54,M,Cosmorama,SP,3512902
275,55 a 59,M,Cosmorama,SP,3512902
287,60 a 64,M,Cosmorama,SP,3512902
222,65 a 69,M,Cosmorama,SP,3512902
191,70 a 74,M,Cosmorama,SP,3512902
132,75 a 79,M,Cosmorama,SP,3512902
98,80 a 84,M,Cosmorama,SP,3512902
34,85 a 89,M,Cosmorama,SP,3512902
25,90 e +,M,Cosmorama,SP,3512902
264,00 a 04,H,Cosmorama,SP,3512902
271,05 a 09,H,Cosmorama,SP,3512902
254,10 a 14,H,Cosmorama,SP,3512902
263,15 a 19,H,Cosmorama,SP,3512902
303,20 a 24,H,Cosmorama,SP,3512902
318,25 a 29,H,Cosmorama,SP,3512902
307,30 a 34,H,Cosmorama,SP,3512902
338,35 a 39,H,Cosmorama,SP,3512902
313,40 a 44,H,Cosmorama,SP,3512902
266,45 a 49,H,Cosmorama,SP,3512902
261,50 a 54,H,Cosmorama,SP,3512902
258,55 a 59,H,Cosmorama,SP,3512902
247,60 a 64,H,Cosmorama,SP,3512902
225,65 a 69,H,Cosmorama,SP,3512902
192,70 a 74,H,Cosmorama,SP,3512902
106,75 a 79,H,Cosmorama,SP,3512902
87,80 a 84,H,Cosmorama,SP,3512902
47,85 a 89,H,Cosmorama,SP,3512902
19,90 e +,H,Cosmorama,SP,3512902
8562,00 a 04,M,Cotia,SP,3513009
10092,05 a 09,M,Cotia,SP,3513009
9498,10 a 14,M,Cotia,SP,3513009
9334,15 a 19,M,Cotia,SP,3513009
9740,20 a 24,M,Cotia,SP,3513009
10310,25 a 29,M,Cotia,SP,3513009
11133,30 a 34,M,Cotia,SP,3513009
13094,35 a 39,M,Cotia,SP,3513009
13140,40 a 44,M,Cotia,SP,3513009
10288,45 a 49,M,Cotia,SP,3513009
8876,50 a 54,M,Cotia,SP,3513009
7637,55 a 59,M,Cotia,SP,3513009
6681,60 a 64,M,Cotia,SP,3513009
5130,65 a 69,M,Cotia,SP,3513009
3465,70 a 74,M,Cotia,SP,3513009
2109,75 a 79,M,Cotia,SP,3513009
1260,80 a 84,M,Cotia,SP,3513009
708,85 a 89,M,Cotia,SP,3513009
413,90 e +,M,Cotia,SP,3513009
8914,00 a 04,H,Cotia,SP,3513009
10443,05 a 09,H,Cotia,SP,3513009
10046,10 a 14,H,Cotia,SP,3513009
9826,15 a 19,H,Cotia,SP,3513009
9982,20 a 24,H,Cotia,SP,3513009
9607,25 a 29,H,Cotia,SP,3513009
10166,30 a 34,H,Cotia,SP,3513009
12001,35 a 39,H,Cotia,SP,3513009
11866,40 a 44,H,Cotia,SP,3513009
9617,45 a 49,H,Cotia,SP,3513009
8133,50 a 54,H,Cotia,SP,3513009
6779,55 a 59,H,Cotia,SP,3513009
5491,60 a 64,H,Cotia,SP,3513009
4265,65 a 69,H,Cotia,SP,3513009
2835,70 a 74,H,Cotia,SP,3513009
1537,75 a 79,H,Cotia,SP,3513009
858,80 a 84,H,Cotia,SP,3513009
401,85 a 89,H,Cotia,SP,3513009
176,90 e +,H,Cotia,SP,3513009
888,00 a 04,M,Cravinhos,SP,3513108
960,05 a 09,M,Cravinhos,SP,3513108
971,10 a 14,M,Cravinhos,SP,3513108
1138,15 a 19,M,Cravinhos,SP,3513108
1231,20 a 24,M,Cravinhos,SP,3513108
1209,25 a 29,M,Cravinhos,SP,3513108
1184,30 a 34,M,Cravinhos,SP,3513108
1353,35 a 39,M,Cravinhos,SP,3513108
1390,40 a 44,M,Cravinhos,SP,3513108
1117,45 a 49,M,Cravinhos,SP,3513108
1162,50 a 54,M,Cravinhos,SP,3513108
1073,55 a 59,M,Cravinhos,SP,3513108
1010,60 a 64,M,Cravinhos,SP,3513108
785,65 a 69,M,Cravinhos,SP,3513108
574,70 a 74,M,Cravinhos,SP,3513108
380,75 a 79,M,Cravinhos,SP,3513108
243,80 a 84,M,Cravinhos,SP,3513108
130,85 a 89,M,Cravinhos,SP,3513108
108,90 e +,M,Cravinhos,SP,3513108
899,00 a 04,H,Cravinhos,SP,3513108
1046,05 a 09,H,Cravinhos,SP,3513108
1022,10 a 14,H,Cravinhos,SP,3513108
1166,15 a 19,H,Cravinhos,SP,3513108
1198,20 a 24,H,Cravinhos,SP,3513108
1243,25 a 29,H,Cravinhos,SP,3513108
1251,30 a 34,H,Cravinhos,SP,3513108
1296,35 a 39,H,Cravinhos,SP,3513108
1364,40 a 44,H,Cravinhos,SP,3513108
1131,45 a 49,H,Cravinhos,SP,3513108
1072,50 a 54,H,Cravinhos,SP,3513108
1044,55 a 59,H,Cravinhos,SP,3513108
895,60 a 64,H,Cravinhos,SP,3513108
683,65 a 69,H,Cravinhos,SP,3513108
463,70 a 74,H,Cravinhos,SP,3513108
307,75 a 79,H,Cravinhos,SP,3513108
176,80 a 84,H,Cravinhos,SP,3513108
83,85 a 89,H,Cravinhos,SP,3513108
36,90 e +,H,Cravinhos,SP,3513108
302,00 a 04,M,Cristais Paulista,SP,3513207
308,05 a 09,M,Cristais Paulista,SP,3513207
299,10 a 14,M,Cristais Paulista,SP,3513207
297,15 a 19,M,Cristais Paulista,SP,3513207
313,20 a 24,M,Cristais Paulista,SP,3513207
325,25 a 29,M,Cristais Paulista,SP,3513207
362,30 a 34,M,Cristais Paulista,SP,3513207
386,35 a 39,M,Cristais Paulista,SP,3513207
356,40 a 44,M,Cristais Paulista,SP,3513207
309,45 a 49,M,Cristais Paulista,SP,3513207
297,50 a 54,M,Cristais Paulista,SP,3513207
302,55 a 59,M,Cristais Paulista,SP,3513207
277,60 a 64,M,Cristais Paulista,SP,3513207
185,65 a 69,M,Cristais Paulista,SP,3513207
137,70 a 74,M,Cristais Paulista,SP,3513207
97,75 a 79,M,Cristais Paulista,SP,3513207
58,80 a 84,M,Cristais Paulista,SP,3513207
36,85 a 89,M,Cristais Paulista,SP,3513207
27,90 e +,M,Cristais Paulista,SP,3513207
295,00 a 04,H,Cristais Paulista,SP,3513207
325,05 a 09,H,Cristais Paulista,SP,3513207
290,10 a 14,H,Cristais Paulista,SP,3513207
317,15 a 19,H,Cristais Paulista,SP,3513207
310,20 a 24,H,Cristais Paulista,SP,3513207
307,25 a 29,H,Cristais Paulista,SP,3513207
311,30 a 34,H,Cristais Paulista,SP,3513207
389,35 a 39,H,Cristais Paulista,SP,3513207
357,40 a 44,H,Cristais Paulista,SP,3513207
304,45 a 49,H,Cristais Paulista,SP,3513207
299,50 a 54,H,Cristais Paulista,SP,3513207
281,55 a 59,H,Cristais Paulista,SP,3513207
277,60 a 64,H,Cristais Paulista,SP,3513207
214,65 a 69,H,Cristais Paulista,SP,3513207
136,70 a 74,H,Cristais Paulista,SP,3513207
91,75 a 79,H,Cristais Paulista,SP,3513207
55,80 a 84,H,Cristais Paulista,SP,3513207
30,85 a 89,H,Cristais Paulista,SP,3513207
11,90 e +,H,Cristais Paulista,SP,3513207
50,00 a 04,M,Cruzália,SP,3513306
54,05 a 09,M,Cruzália,SP,3513306
57,10 a 14,M,Cruzália,SP,3513306
57,15 a 19,M,Cruzália,SP,3513306
58,20 a 24,M,Cruzália,SP,3513306
69,25 a 29,M,Cruzália,SP,3513306
66,30 a 34,M,Cruzália,SP,3513306
65,35 a 39,M,Cruzália,SP,3513306
86,40 a 44,M,Cruzália,SP,3513306
60,45 a 49,M,Cruzália,SP,3513306
78,50 a 54,M,Cruzália,SP,3513306
95,55 a 59,M,Cruzália,SP,3513306
84,60 a 64,M,Cruzália,SP,3513306
64,65 a 69,M,Cruzália,SP,3513306
47,70 a 74,M,Cruzália,SP,3513306
31,75 a 79,M,Cruzália,SP,3513306
36,80 a 84,M,Cruzália,SP,3513306
13,85 a 89,M,Cruzália,SP,3513306
8,90 e +,M,Cruzália,SP,3513306
53,00 a 04,H,Cruzália,SP,3513306
53,05 a 09,H,Cruzália,SP,3513306
74,10 a 14,H,Cruzália,SP,3513306
51,15 a 19,H,Cruzália,SP,3513306
51,20 a 24,H,Cruzália,SP,3513306
69,25 a 29,H,Cruzália,SP,3513306
69,30 a 34,H,Cruzália,SP,3513306
64,35 a 39,H,Cruzália,SP,3513306
82,40 a 44,H,Cruzália,SP,3513306
87,45 a 49,H,Cruzália,SP,3513306
55,50 a 54,H,Cruzália,SP,3513306
86,55 a 59,H,Cruzália,SP,3513306
87,60 a 64,H,Cruzália,SP,3513306
55,65 a 69,H,Cruzália,SP,3513306
37,70 a 74,H,Cruzália,SP,3513306
23,75 a 79,H,Cruzália,SP,3513306
21,80 a 84,H,Cruzália,SP,3513306
9,85 a 89,H,Cruzália,SP,3513306
4,90 e +,H,Cruzália,SP,3513306
2110,00 a 04,M,Cruzeiro,SP,3513405
2263,05 a 09,M,Cruzeiro,SP,3513405
2299,10 a 14,M,Cruzeiro,SP,3513405
2417,15 a 19,M,Cruzeiro,SP,3513405
2542,20 a 24,M,Cruzeiro,SP,3513405
2523,25 a 29,M,Cruzeiro,SP,3513405
2690,30 a 34,M,Cruzeiro,SP,3513405
2904,35 a 39,M,Cruzeiro,SP,3513405
3042,40 a 44,M,Cruzeiro,SP,3513405
2695,45 a 49,M,Cruzeiro,SP,3513405
2503,50 a 54,M,Cruzeiro,SP,3513405
2701,55 a 59,M,Cruzeiro,SP,3513405
2507,60 a 64,M,Cruzeiro,SP,3513405
2006,65 a 69,M,Cruzeiro,SP,3513405
1523,70 a 74,M,Cruzeiro,SP,3513405
991,75 a 79,M,Cruzeiro,SP,3513405
662,80 a 84,M,Cruzeiro,SP,3513405
379,85 a 89,M,Cruzeiro,SP,3513405
220,90 e +,M,Cruzeiro,SP,3513405
2061,00 a 04,H,Cruzeiro,SP,3513405
2274,05 a 09,H,Cruzeiro,SP,3513405
2528,10 a 14,H,Cruzeiro,SP,3513405
2423,15 a 19,H,Cruzeiro,SP,3513405
2531,20 a 24,H,Cruzeiro,SP,3513405
2524,25 a 29,H,Cruzeiro,SP,3513405
2456,30 a 34,H,Cruzeiro,SP,3513405
2791,35 a 39,H,Cruzeiro,SP,3513405
2900,40 a 44,H,Cruzeiro,SP,3513405
2501,45 a 49,H,Cruzeiro,SP,3513405
2297,50 a 54,H,Cruzeiro,SP,3513405
2320,55 a 59,H,Cruzeiro,SP,3513405
2101,60 a 64,H,Cruzeiro,SP,3513405
1704,65 a 69,H,Cruzeiro,SP,3513405
1171,70 a 74,H,Cruzeiro,SP,3513405
703,75 a 79,H,Cruzeiro,SP,3513405
404,80 a 84,H,Cruzeiro,SP,3513405
193,85 a 89,H,Cruzeiro,SP,3513405
102,90 e +,H,Cruzeiro,SP,3513405
3543,00 a 04,M,Cubatão,SP,3513504
3893,05 a 09,M,Cubatão,SP,3513504
3841,10 a 14,M,Cubatão,SP,3513504
4122,15 a 19,M,Cubatão,SP,3513504
4418,20 a 24,M,Cubatão,SP,3513504
4252,25 a 29,M,Cubatão,SP,3513504
4488,30 a 34,M,Cubatão,SP,3513504
4648,35 a 39,M,Cubatão,SP,3513504
4703,40 a 44,M,Cubatão,SP,3513504
4150,45 a 49,M,Cubatão,SP,3513504
3903,50 a 54,M,Cubatão,SP,3513504
3624,55 a 59,M,Cubatão,SP,3513504
2947,60 a 64,M,Cubatão,SP,3513504
2170,65 a 69,M,Cubatão,SP,3513504
1548,70 a 74,M,Cubatão,SP,3513504
1065,75 a 79,M,Cubatão,SP,3513504
692,80 a 84,M,Cubatão,SP,3513504
288,85 a 89,M,Cubatão,SP,3513504
186,90 e +,M,Cubatão,SP,3513504
3502,00 a 04,H,Cubatão,SP,3513504
4021,05 a 09,H,Cubatão,SP,3513504
3981,10 a 14,H,Cubatão,SP,3513504
4184,15 a 19,H,Cubatão,SP,3513504
4493,20 a 24,H,Cubatão,SP,3513504
4161,25 a 29,H,Cubatão,SP,3513504
4126,30 a 34,H,Cubatão,SP,3513504
4250,35 a 39,H,Cubatão,SP,3513504
4232,40 a 44,H,Cubatão,SP,3513504
3673,45 a 49,H,Cubatão,SP,3513504
3404,50 a 54,H,Cubatão,SP,3513504
3122,55 a 59,H,Cubatão,SP,3513504
2434,60 a 64,H,Cubatão,SP,3513504
1876,65 a 69,H,Cubatão,SP,3513504
1199,70 a 74,H,Cubatão,SP,3513504
647,75 a 79,H,Cubatão,SP,3513504
427,80 a 84,H,Cubatão,SP,3513504
171,85 a 89,H,Cubatão,SP,3513504
92,90 e +,H,Cubatão,SP,3513504
570,00 a 04,M,Cunha,SP,3513603
584,05 a 09,M,Cunha,SP,3513603
581,10 a 14,M,Cunha,SP,3513603
666,15 a 19,M,Cunha,SP,3513603
716,20 a 24,M,Cunha,SP,3513603
772,25 a 29,M,Cunha,SP,3513603
749,30 a 34,M,Cunha,SP,3513603
778,35 a 39,M,Cunha,SP,3513603
836,40 a 44,M,Cunha,SP,3513603
768,45 a 49,M,Cunha,SP,3513603
826,50 a 54,M,Cunha,SP,3513603
798,55 a 59,M,Cunha,SP,3513603
720,60 a 64,M,Cunha,SP,3513603
516,65 a 69,M,Cunha,SP,3513603
411,70 a 74,M,Cunha,SP,3513603
278,75 a 79,M,Cunha,SP,3513603
170,80 a 84,M,Cunha,SP,3513603
90,85 a 89,M,Cunha,SP,3513603
39,90 e +,M,Cunha,SP,3513603
662,00 a 04,H,Cunha,SP,3513603
651,05 a 09,H,Cunha,SP,3513603
655,10 a 14,H,Cunha,SP,3513603
728,15 a 19,H,Cunha,SP,3513603
753,20 a 24,H,Cunha,SP,3513603
702,25 a 29,H,Cunha,SP,3513603
768,30 a 34,H,Cunha,SP,3513603
751,35 a 39,H,Cunha,SP,3513603
832,40 a 44,H,Cunha,SP,3513603
776,45 a 49,H,Cunha,SP,3513603
829,50 a 54,H,Cunha,SP,3513603
851,55 a 59,H,Cunha,SP,3513603
677,60 a 64,H,Cunha,SP,3513603
609,65 a 69,H,Cunha,SP,3513603
408,70 a 74,H,Cunha,SP,3513603
283,75 a 79,H,Cunha,SP,3513603
193,80 a 84,H,Cunha,SP,3513603
82,85 a 89,H,Cunha,SP,3513603
32,90 e +,H,Cunha,SP,3513603
807,00 a 04,M,Descalvado,SP,3513702
932,05 a 09,M,Descalvado,SP,3513702
920,10 a 14,M,Descalvado,SP,3513702
901,15 a 19,M,Descalvado,SP,3513702
1017,20 a 24,M,Descalvado,SP,3513702
1061,25 a 29,M,Descalvado,SP,3513702
1181,30 a 34,M,Descalvado,SP,3513702
1276,35 a 39,M,Descalvado,SP,3513702
1239,40 a 44,M,Descalvado,SP,3513702
1137,45 a 49,M,Descalvado,SP,3513702
1131,50 a 54,M,Descalvado,SP,3513702
1093,55 a 59,M,Descalvado,SP,3513702
996,60 a 64,M,Descalvado,SP,3513702
793,65 a 69,M,Descalvado,SP,3513702
654,70 a 74,M,Descalvado,SP,3513702
444,75 a 79,M,Descalvado,SP,3513702
306,80 a 84,M,Descalvado,SP,3513702
190,85 a 89,M,Descalvado,SP,3513702
113,90 e +,M,Descalvado,SP,3513702
807,00 a 04,H,Descalvado,SP,3513702
954,05 a 09,H,Descalvado,SP,3513702
887,10 a 14,H,Descalvado,SP,3513702
1005,15 a 19,H,Descalvado,SP,3513702
1063,20 a 24,H,Descalvado,SP,3513702
1104,25 a 29,H,Descalvado,SP,3513702
1169,30 a 34,H,Descalvado,SP,3513702
1315,35 a 39,H,Descalvado,SP,3513702
1275,40 a 44,H,Descalvado,SP,3513702
1117,45 a 49,H,Descalvado,SP,3513702
1023,50 a 54,H,Descalvado,SP,3513702
961,55 a 59,H,Descalvado,SP,3513702
871,60 a 64,H,Descalvado,SP,3513702
746,65 a 69,H,Descalvado,SP,3513702
519,70 a 74,H,Descalvado,SP,3513702
343,75 a 79,H,Descalvado,SP,3513702
230,80 a 84,H,Descalvado,SP,3513702
110,85 a 89,H,Descalvado,SP,3513702
66,90 e +,H,Descalvado,SP,3513702
10426,00 a 04,M,Diadema,SP,3513801
12389,05 a 09,M,Diadema,SP,3513801
12287,10 a 14,M,Diadema,SP,3513801
13435,15 a 19,M,Diadema,SP,3513801
15466,20 a 24,M,Diadema,SP,3513801
15344,25 a 29,M,Diadema,SP,3513801
16127,30 a 34,M,Diadema,SP,3513801
17696,35 a 39,M,Diadema,SP,3513801
17790,40 a 44,M,Diadema,SP,3513801
15663,45 a 49,M,Diadema,SP,3513801
14637,50 a 54,M,Diadema,SP,3513801
12500,55 a 59,M,Diadema,SP,3513801
10573,60 a 64,M,Diadema,SP,3513801
8039,65 a 69,M,Diadema,SP,3513801
5876,70 a 74,M,Diadema,SP,3513801
3501,75 a 79,M,Diadema,SP,3513801
2080,80 a 84,M,Diadema,SP,3513801
1136,85 a 89,M,Diadema,SP,3513801
645,90 e +,M,Diadema,SP,3513801
10831,00 a 04,H,Diadema,SP,3513801
12840,05 a 09,H,Diadema,SP,3513801
12864,10 a 14,H,Diadema,SP,3513801
13597,15 a 19,H,Diadema,SP,3513801
15458,20 a 24,H,Diadema,SP,3513801
14979,25 a 29,H,Diadema,SP,3513801
15314,30 a 34,H,Diadema,SP,3513801
16320,35 a 39,H,Diadema,SP,3513801
16136,40 a 44,H,Diadema,SP,3513801
13449,45 a 49,H,Diadema,SP,3513801
12543,50 a 54,H,Diadema,SP,3513801
10336,55 a 59,H,Diadema,SP,3513801
8239,60 a 64,H,Diadema,SP,3513801
6052,65 a 69,H,Diadema,SP,3513801
4261,70 a 74,H,Diadema,SP,3513801
2416,75 a 79,H,Diadema,SP,3513801
1205,80 a 84,H,Diadema,SP,3513801
536,85 a 89,H,Diadema,SP,3513801
251,90 e +,H,Diadema,SP,3513801
39,00 a 04,M,Dirce Reis,SP,3513850
35,05 a 09,M,Dirce Reis,SP,3513850
41,10 a 14,M,Dirce Reis,SP,3513850
51,15 a 19,M,Dirce Reis,SP,3513850
32,20 a 24,M,Dirce Reis,SP,3513850
47,25 a 29,M,Dirce Reis,SP,3513850
46,30 a 34,M,Dirce Reis,SP,3513850
56,35 a 39,M,Dirce Reis,SP,3513850
61,40 a 44,M,Dirce Reis,SP,3513850
52,45 a 49,M,Dirce Reis,SP,3513850
71,50 a 54,M,Dirce Reis,SP,3513850
56,55 a 59,M,Dirce Reis,SP,3513850
52,60 a 64,M,Dirce Reis,SP,3513850
50,65 a 69,M,Dirce Reis,SP,3513850
37,70 a 74,M,Dirce Reis,SP,3513850
32,75 a 79,M,Dirce Reis,SP,3513850
23,80 a 84,M,Dirce Reis,SP,3513850
8,85 a 89,M,Dirce Reis,SP,3513850
3,90 e +,M,Dirce Reis,SP,3513850
39,00 a 04,H,Dirce Reis,SP,3513850
48,05 a 09,H,Dirce Reis,SP,3513850
49,10 a 14,H,Dirce Reis,SP,3513850
50,15 a 19,H,Dirce Reis,SP,3513850
49,20 a 24,H,Dirce Reis,SP,3513850
42,25 a 29,H,Dirce Reis,SP,3513850
49,30 a 34,H,Dirce Reis,SP,3513850
55,35 a 39,H,Dirce Reis,SP,3513850
57,40 a 44,H,Dirce Reis,SP,3513850
69,45 a 49,H,Dirce Reis,SP,3513850
56,50 a 54,H,Dirce Reis,SP,3513850
72,55 a 59,H,Dirce Reis,SP,3513850
50,60 a 64,H,Dirce Reis,SP,3513850
48,65 a 69,H,Dirce Reis,SP,3513850
36,70 a 74,H,Dirce Reis,SP,3513850
23,75 a 79,H,Dirce Reis,SP,3513850
17,80 a 84,H,Dirce Reis,SP,3513850
13,85 a 89,H,Dirce Reis,SP,3513850
6,90 e +,H,Dirce Reis,SP,3513850
270,00 a 04,M,Divinolândia,SP,3513900
258,05 a 09,M,Divinolândia,SP,3513900
279,10 a 14,M,Divinolândia,SP,3513900
325,15 a 19,M,Divinolândia,SP,3513900
366,20 a 24,M,Divinolândia,SP,3513900
355,25 a 29,M,Divinolândia,SP,3513900
411,30 a 34,M,Divinolândia,SP,3513900
426,35 a 39,M,Divinolândia,SP,3513900
446,40 a 44,M,Divinolândia,SP,3513900
384,45 a 49,M,Divinolândia,SP,3513900
415,50 a 54,M,Divinolândia,SP,3513900
377,55 a 59,M,Divinolândia,SP,3513900
390,60 a 64,M,Divinolândia,SP,3513900
358,65 a 69,M,Divinolândia,SP,3513900
253,70 a 74,M,Divinolândia,SP,3513900
162,75 a 79,M,Divinolândia,SP,3513900
89,80 a 84,M,Divinolândia,SP,3513900
44,85 a 89,M,Divinolândia,SP,3513900
26,90 e +,M,Divinolândia,SP,3513900
304,00 a 04,H,Divinolândia,SP,3513900
296,05 a 09,H,Divinolândia,SP,3513900
279,10 a 14,H,Divinolândia,SP,3513900
275,15 a 19,H,Divinolândia,SP,3513900
348,20 a 24,H,Divinolândia,SP,3513900
357,25 a 29,H,Divinolândia,SP,3513900
376,30 a 34,H,Divinolândia,SP,3513900
439,35 a 39,H,Divinolândia,SP,3513900
450,40 a 44,H,Divinolândia,SP,3513900
366,45 a 49,H,Divinolândia,SP,3513900
425,50 a 54,H,Divinolândia,SP,3513900
363,55 a 59,H,Divinolândia,SP,3513900
358,60 a 64,H,Divinolândia,SP,3513900
354,65 a 69,H,Divinolândia,SP,3513900
249,70 a 74,H,Divinolândia,SP,3513900
148,75 a 79,H,Divinolândia,SP,3513900
79,80 a 84,H,Divinolândia,SP,3513900
45,85 a 89,H,Divinolândia,SP,3513900
13,90 e +,H,Divinolândia,SP,3513900
272,00 a 04,M,Dobrada,SP,3514007
326,05 a 09,M,Dobrada,SP,3514007
309,10 a 14,M,Dobrada,SP,3514007
308,15 a 19,M,Dobrada,SP,3514007
314,20 a 24,M,Dobrada,SP,3514007
365,25 a 29,M,Dobrada,SP,3514007
357,30 a 34,M,Dobrada,SP,3514007
400,35 a 39,M,Dobrada,SP,3514007
344,40 a 44,M,Dobrada,SP,3514007
274,45 a 49,M,Dobrada,SP,3514007
257,50 a 54,M,Dobrada,SP,3514007
237,55 a 59,M,Dobrada,SP,3514007
199,60 a 64,M,Dobrada,SP,3514007
157,65 a 69,M,Dobrada,SP,3514007
112,70 a 74,M,Dobrada,SP,3514007
88,75 a 79,M,Dobrada,SP,3514007
49,80 a 84,M,Dobrada,SP,3514007
25,85 a 89,M,Dobrada,SP,3514007
12,90 e +,M,Dobrada,SP,3514007
250,00 a 04,H,Dobrada,SP,3514007
285,05 a 09,H,Dobrada,SP,3514007
354,10 a 14,H,Dobrada,SP,3514007
294,15 a 19,H,Dobrada,SP,3514007
353,20 a 24,H,Dobrada,SP,3514007
348,25 a 29,H,Dobrada,SP,3514007
399,30 a 34,H,Dobrada,SP,3514007
419,35 a 39,H,Dobrada,SP,3514007
391,40 a 44,H,Dobrada,SP,3514007
256,45 a 49,H,Dobrada,SP,3514007
251,50 a 54,H,Dobrada,SP,3514007
224,55 a 59,H,Dobrada,SP,3514007
165,60 a 64,H,Dobrada,SP,3514007
148,65 a 69,H,Dobrada,SP,3514007
105,70 a 74,H,Dobrada,SP,3514007
53,75 a 79,H,Dobrada,SP,3514007
42,80 a 84,H,Dobrada,SP,3514007
12,85 a 89,H,Dobrada,SP,3514007
5,90 e +,H,Dobrada,SP,3514007
699,00 a 04,M,Dois Córregos,SP,3514106
774,05 a 09,M,Dois Córregos,SP,3514106
827,10 a 14,M,Dois Córregos,SP,3514106
772,15 a 19,M,Dois Córregos,SP,3514106
810,20 a 24,M,Dois Córregos,SP,3514106
827,25 a 29,M,Dois Córregos,SP,3514106
903,30 a 34,M,Dois Córregos,SP,3514106
979,35 a 39,M,Dois Córregos,SP,3514106
945,40 a 44,M,Dois Córregos,SP,3514106
871,45 a 49,M,Dois Córregos,SP,3514106
770,50 a 54,M,Dois Córregos,SP,3514106
756,55 a 59,M,Dois Córregos,SP,3514106
691,60 a 64,M,Dois Córregos,SP,3514106
624,65 a 69,M,Dois Córregos,SP,3514106
444,70 a 74,M,Dois Córregos,SP,3514106
311,75 a 79,M,Dois Córregos,SP,3514106
210,80 a 84,M,Dois Córregos,SP,3514106
149,85 a 89,M,Dois Córregos,SP,3514106
68,90 e +,M,Dois Córregos,SP,3514106
762,00 a 04,H,Dois Córregos,SP,3514106
798,05 a 09,H,Dois Córregos,SP,3514106
874,10 a 14,H,Dois Córregos,SP,3514106
872,15 a 19,H,Dois Córregos,SP,3514106
771,20 a 24,H,Dois Córregos,SP,3514106
774,25 a 29,H,Dois Córregos,SP,3514106
878,30 a 34,H,Dois Córregos,SP,3514106
991,35 a 39,H,Dois Córregos,SP,3514106
935,40 a 44,H,Dois Córregos,SP,3514106
852,45 a 49,H,Dois Córregos,SP,3514106
789,50 a 54,H,Dois Córregos,SP,3514106
711,55 a 59,H,Dois Córregos,SP,3514106
659,60 a 64,H,Dois Córregos,SP,3514106
515,65 a 69,H,Dois Córregos,SP,3514106
357,70 a 74,H,Dois Córregos,SP,3514106
261,75 a 79,H,Dois Córregos,SP,3514106
158,80 a 84,H,Dois Córregos,SP,3514106
76,85 a 89,H,Dois Córregos,SP,3514106
47,90 e +,H,Dois Córregos,SP,3514106
51,00 a 04,M,Dolcinópolis,SP,3514205
64,05 a 09,M,Dolcinópolis,SP,3514205
55,10 a 14,M,Dolcinópolis,SP,3514205
67,15 a 19,M,Dolcinópolis,SP,3514205
47,20 a 24,M,Dolcinópolis,SP,3514205
78,25 a 29,M,Dolcinópolis,SP,3514205
70,30 a 34,M,Dolcinópolis,SP,3514205
74,35 a 39,M,Dolcinópolis,SP,3514205
76,40 a 44,M,Dolcinópolis,SP,3514205
89,45 a 49,M,Dolcinópolis,SP,3514205
89,50 a 54,M,Dolcinópolis,SP,3514205
76,55 a 59,M,Dolcinópolis,SP,3514205
84,60 a 64,M,Dolcinópolis,SP,3514205
55,65 a 69,M,Dolcinópolis,SP,3514205
40,70 a 74,M,Dolcinópolis,SP,3514205
38,75 a 79,M,Dolcinópolis,SP,3514205
34,80 a 84,M,Dolcinópolis,SP,3514205
7,85 a 89,M,Dolcinópolis,SP,3514205
4,90 e +,M,Dolcinópolis,SP,3514205
48,00 a 04,H,Dolcinópolis,SP,3514205
60,05 a 09,H,Dolcinópolis,SP,3514205
64,10 a 14,H,Dolcinópolis,SP,3514205
88,15 a 19,H,Dolcinópolis,SP,3514205
65,20 a 24,H,Dolcinópolis,SP,3514205
84,25 a 29,H,Dolcinópolis,SP,3514205
74,30 a 34,H,Dolcinópolis,SP,3514205
62,35 a 39,H,Dolcinópolis,SP,3514205
74,40 a 44,H,Dolcinópolis,SP,3514205
75,45 a 49,H,Dolcinópolis,SP,3514205
74,50 a 54,H,Dolcinópolis,SP,3514205
82,55 a 59,H,Dolcinópolis,SP,3514205
93,60 a 64,H,Dolcinópolis,SP,3514205
51,65 a 69,H,Dolcinópolis,SP,3514205
41,70 a 74,H,Dolcinópolis,SP,3514205
34,75 a 79,H,Dolcinópolis,SP,3514205
27,80 a 84,H,Dolcinópolis,SP,3514205
10,85 a 89,H,Dolcinópolis,SP,3514205
3,90 e +,H,Dolcinópolis,SP,3514205
184,00 a 04,M,Dourado,SP,3514304
239,05 a 09,M,Dourado,SP,3514304
190,10 a 14,M,Dourado,SP,3514304
220,15 a 19,M,Dourado,SP,3514304
244,20 a 24,M,Dourado,SP,3514304
259,25 a 29,M,Dourado,SP,3514304
277,30 a 34,M,Dourado,SP,3514304
328,35 a 39,M,Dourado,SP,3514304
336,40 a 44,M,Dourado,SP,3514304
305,45 a 49,M,Dourado,SP,3514304
276,50 a 54,M,Dourado,SP,3514304
284,55 a 59,M,Dourado,SP,3514304
280,60 a 64,M,Dourado,SP,3514304
234,65 a 69,M,Dourado,SP,3514304
171,70 a 74,M,Dourado,SP,3514304
120,75 a 79,M,Dourado,SP,3514304
71,80 a 84,M,Dourado,SP,3514304
54,85 a 89,M,Dourado,SP,3514304
27,90 e +,M,Dourado,SP,3514304
178,00 a 04,H,Dourado,SP,3514304
197,05 a 09,H,Dourado,SP,3514304
